transaction_id,customer_id,transaction_date,order_value,quantity,product_category,payment_method,channel,discount_used_pct,customer_profile_segment,customer_city,customer_state,signup_date
T007954,C0344,2025-11-09,4124.73,2,Home,Debit Card,Web,5,repeat,Pune,Tamil Nadu,2025-03-21
T008568,C0532,2025-11-09,2221.12,1,Home,Credit Card,Web,15,at_risk,Chennai,West Bengal,2025-04-17
T009038,C0073,2025-11-09,3405.32,4,Beauty,Debit Card,App,10,high_value,Hyderabad,West Bengal,2025-03-21
T009407,C1054,2025-11-09,1554.62,2,Fashion,UPI,Web,20,low_engagement,Mumbai,Delhi,2025-04-10
T010384,C0834,2025-11-09,8411.5,2,Home,Debit Card,Web,5,high_value,Chennai,Delhi,2025-02-14
T010854,C0322,2025-11-09,2062.88,3,Beauty,Credit Card,App,5,low_engagement,Kolkata,Karnataka,2025-01-03
T010927,C0872,2025-11-09,2876.23,2,Home,Credit Card,Store,0,repeat,Delhi,West Bengal,2025-03-12
T011021,C0673,2025-11-09,2025.51,2,Groceries,Debit Card,App,25,high_value,Hyderabad,Telangana,2025-01-14
T011211,C0395,2025-11-09,2685.41,1,Fashion,UPI,App,25,repeat,Chennai,Telangana,2025-02-27
T011316,C0751,2025-11-09,6978.1,2,Beauty,Credit Card,App,15,high_value,Mumbai,Telangana,2025-04-15
T011582,C1001,2025-11-09,3108.88,2,Beauty,Debit Card,App,5,repeat,Pune,Maharashtra,2025-04-08
T011591,C0630,2025-11-09,3819.49,1,Fashion,Credit Card,App,20,repeat,Kolkata,Delhi,2025-02-17
T011634,C0529,2025-11-09,4140.62,2,Fashion,Credit Card,Store,10,high_value,Ahmedabad,Telangana,2025-03-11
T011702,C0239,2025-11-09,80.0,1,Groceries,UPI,Web,20,low_engagement,Ahmedabad,Maharashtra,2025-04-10
T011837,C1035,2025-11-09,6054.81,2,Beauty,Credit Card,Web,0,high_value,Hyderabad,Gujarat,2025-04-19
T012176,C0112,2025-11-09,6570.75,1,Groceries,Debit Card,Store,0,high_value,Kolkata,Karnataka,2025-02-06
T012853,C0306,2025-11-09,1339.18,1,Home,Credit Card,Store,5,at_risk,Kolkata,Telangana,2025-01-12
T012992,C0137,2025-11-09,1579.62,2,Fashion,Credit Card,Store,0,low_engagement,Ahmedabad,Maharashtra,2025-04-18
T013205,C0520,2025-11-09,5218.17,2,Fashion,Debit Card,Store,0,high_value,Chennai,Tamil Nadu,2025-01-31
T013832,C0080,2025-11-09,4723.3,2,Home,Debit Card,Web,0,high_value,Pune,West Bengal,2025-04-25
T013844,C0072,2025-11-09,874.2,1,Beauty,Credit Card,Web,10,repeat,Pune,Gujarat,2025-01-07
T013982,C0218,2025-11-09,1572.19,3,Sports,Debit Card,App,15,low_engagement,Kolkata,Karnataka,2025-01-02
T014285,C0300,2025-11-09,6481.33,4,Electronics,Net Banking,Web,5,high_value,Bengaluru,Karnataka,2025-03-08
T000805,C0020,2025-11-10,2822.75,3,Electronics,UPI,Web,15,repeat,Pune,Telangana,2025-01-01
T000962,C0741,2025-11-10,120.0,2,Fashion,Net Banking,Web,5,repeat,Hyderabad,Gujarat,2025-03-28
T001552,C0640,2025-11-10,4572.09,2,Groceries,Credit Card,Store,10,repeat,Chennai,Maharashtra,2025-03-28
T001594,C0075,2025-11-10,1219.36,1,Beauty,UPI,App,10,low_engagement,Hyderabad,Telangana,2025-01-03
T002428,C0740,2025-11-10,2130.07,1,Fashion,UPI,Web,20,repeat,Ahmedabad,Maharashtra,2025-01-30
T002609,C1107,2025-11-10,2209.92,3,Beauty,Wallet,App,10,repeat,Kolkata,Delhi,2025-03-02
T002943,C0785,2025-11-10,4303.78,1,Home,Credit Card,Web,10,repeat,Bengaluru,West Bengal,2025-02-04
T002959,C0101,2025-11-10,5542.5,3,Electronics,Credit Card,Store,0,high_value,Kolkata,Maharashtra,2025-04-10
T003194,C0460,2025-11-10,11229.92,2,Electronics,UPI,App,5,high_value,Mumbai,Telangana,2025-03-31
T003878,C0923,2025-11-10,80.0,1,Sports,Debit Card,App,0,at_risk,Kolkata,Maharashtra,2025-02-19
T003936,C0131,2025-11-10,1571.59,2,Fashion,Credit Card,App,15,repeat,Pune,Telangana,2025-04-28
T004023,C0727,2025-11-10,7184.47,3,Sports,Credit Card,App,15,high_value,Ahmedabad,Telangana,2025-02-28
T004466,C0741,2025-11-10,2080.52,3,Fashion,Net Banking,Web,10,repeat,Hyderabad,Gujarat,2025-03-28
T005078,C0311,2025-11-10,2514.47,1,Home,UPI,Web,5,repeat,Mumbai,Delhi,2025-03-21
T005590,C1075,2025-11-10,2598.52,1,Fashion,Debit Card,Store,10,at_risk,Ahmedabad,Delhi,2025-04-04
T005939,C0181,2025-11-10,3696.42,3,Fashion,Debit Card,App,0,repeat,Bengaluru,Delhi,2025-04-08
T006386,C1035,2025-11-10,8155.15,2,Groceries,Credit Card,Web,10,high_value,Hyderabad,Gujarat,2025-04-19
T007004,C0692,2025-11-10,1543.79,2,Fashion,Credit Card,Web,15,repeat,Ahmedabad,Delhi,2025-03-28
T007130,C0861,2025-11-10,1494.45,1,Home,UPI,Store,25,low_engagement,Bengaluru,West Bengal,2025-04-29
T007736,C0713,2025-11-10,1789.88,1,Home,Wallet,Web,15,repeat,Hyderabad,Tamil Nadu,2025-04-09
T008334,C0690,2025-11-10,2235.3,2,Fashion,UPI,Store,0,repeat,Ahmedabad,Gujarat,2025-04-08
T008982,C1169,2025-11-10,6484.72,1,Fashion,Credit Card,App,25,high_value,Bengaluru,Maharashtra,2025-03-10
T009025,C1167,2025-11-10,2563.38,3,Fashion,Debit Card,Store,20,at_risk,Mumbai,Karnataka,2025-04-07
T009371,C0945,2025-11-10,1498.06,3,Fashion,UPI,Web,5,repeat,Ahmedabad,Tamil Nadu,2025-02-06
T009385,C0030,2025-11-10,4302.72,1,Beauty,Credit Card,Web,10,high_value,Delhi,Gujarat,2025-04-26
T009699,C0752,2025-11-10,2944.36,2,Fashion,UPI,App,5,at_risk,Ahmedabad,Karnataka,2025-02-20
T009750,C1160,2025-11-10,3781.71,1,Sports,UPI,Web,25,high_value,Kolkata,Telangana,2025-03-09
T009904,C0978,2025-11-10,6664.25,2,Fashion,UPI,Store,15,high_value,Pune,Delhi,2025-01-25
T010302,C0059,2025-11-10,5683.39,1,Sports,Credit Card,Web,10,high_value,Ahmedabad,Tamil Nadu,2025-01-26
T011647,C0765,2025-11-10,7096.4,2,Home,Debit Card,Web,20,high_value,Mumbai,Delhi,2025-04-05
T011969,C0843,2025-11-10,5069.78,2,Groceries,Credit Card,Web,10,high_value,Chennai,West Bengal,2025-02-24
T012060,C0743,2025-11-10,705.81,3,Home,Debit Card,App,10,low_engagement,Hyderabad,Maharashtra,2025-03-07
T012166,C0133,2025-11-10,7923.31,2,Groceries,Wallet,App,10,high_value,Mumbai,Maharashtra,2025-04-11
T012558,C0966,2025-11-10,870.91,1,Fashion,UPI,App,10,repeat,Mumbai,Tamil Nadu,2025-04-17
T012669,C0061,2025-11-10,1314.15,1,Groceries,UPI,App,10,repeat,Delhi,Karnataka,2025-03-31
T013296,C0147,2025-11-10,1949.41,3,Sports,Debit Card,Web,5,low_engagement,Chennai,Maharashtra,2025-03-29
T013784,C1148,2025-11-10,1679.56,1,Fashion,Net Banking,Store,5,low_engagement,Hyderabad,Tamil Nadu,2025-03-11
T014294,C1136,2025-11-10,6115.02,3,Home,Debit Card,App,15,high_value,Kolkata,Delhi,2025-02-11
T014358,C0470,2025-11-10,2091.27,3,Sports,Credit Card,Web,20,at_risk,Ahmedabad,Gujarat,2025-01-26
T000050,C0165,2025-11-11,6927.91,4,Fashion,Credit Card,App,5,high_value,Chennai,West Bengal,2025-02-16
T000125,C0156,2025-11-11,2324.42,1,Home,Debit Card,Web,10,repeat,Delhi,Tamil Nadu,2025-04-29
T000532,C1151,2025-11-11,1626.75,1,Fashion,Debit Card,Web,15,low_engagement,Delhi,Karnataka,2025-02-10
T000956,C0690,2025-11-11,2695.11,2,Home,UPI,Store,15,repeat,Ahmedabad,Gujarat,2025-04-08
T001090,C0517,2025-11-11,2853.55,2,Electronics,Net Banking,App,15,repeat,Kolkata,West Bengal,2025-04-10
T001717,C0945,2025-11-11,2893.12,1,Fashion,Debit Card,Web,5,repeat,Ahmedabad,Tamil Nadu,2025-02-06
T001757,C0773,2025-11-11,5262.33,1,Sports,Net Banking,App,5,high_value,Pune,Telangana,2025-03-08
T001826,C0760,2025-11-11,2132.4,3,Electronics,Net Banking,App,25,low_engagement,Chennai,Tamil Nadu,2025-03-22
T003024,C0697,2025-11-11,4871.6,3,Groceries,UPI,Store,10,repeat,Pune,Maharashtra,2025-04-14
T003218,C0683,2025-11-11,10773.42,3,Electronics,UPI,Store,20,high_value,Hyderabad,Telangana,2025-01-11
T003362,C1053,2025-11-11,2171.87,3,Groceries,Credit Card,App,15,at_risk,Bengaluru,Maharashtra,2025-01-08
T003371,C0032,2025-11-11,9953.18,2,Fashion,UPI,Store,15,high_value,Delhi,West Bengal,2025-02-22
T004337,C0027,2025-11-11,1876.9,2,Groceries,UPI,Store,20,repeat,Pune,Tamil Nadu,2025-03-30
T004392,C0502,2025-11-11,1685.75,3,Fashion,Debit Card,Web,0,low_engagement,Pune,Telangana,2025-04-26
T004741,C0191,2025-11-11,5524.64,2,Beauty,UPI,App,0,high_value,Bengaluru,Gujarat,2025-02-13
T005353,C0786,2025-11-11,1175.07,2,Fashion,UPI,Store,15,at_risk,Pune,Karnataka,2025-04-05
T005471,C0722,2025-11-11,3734.8,2,Fashion,Net Banking,Web,0,repeat,Bengaluru,Tamil Nadu,2025-03-03
T005743,C0719,2025-11-11,1305.5,2,Fashion,UPI,Web,15,high_value,Hyderabad,Delhi,2025-01-20
T006269,C0305,2025-11-11,2348.4,1,Electronics,UPI,Web,5,low_engagement,Chennai,Tamil Nadu,2025-04-11
T006713,C0876,2025-11-11,8330.38,2,Groceries,Credit Card,Store,5,high_value,Chennai,Karnataka,2025-04-14
T006943,C0163,2025-11-11,947.01,1,Home,Credit Card,Store,10,low_engagement,Bengaluru,Gujarat,2025-01-30
T006948,C0380,2025-11-11,2610.76,2,Sports,UPI,Store,0,repeat,Hyderabad,Delhi,2025-01-10
T006964,C0939,2025-11-11,5557.15,3,Fashion,Debit Card,App,20,high_value,Chennai,Karnataka,2025-04-17
T007140,C0113,2025-11-11,1662.47,3,Beauty,UPI,Web,10,at_risk,Bengaluru,Gujarat,2025-04-19
T007459,C0478,2025-11-11,2479.43,2,Groceries,UPI,App,10,low_engagement,Kolkata,Delhi,2025-04-11
T007861,C1109,2025-11-11,1172.91,2,Fashion,Debit Card,Web,20,low_engagement,Mumbai,Tamil Nadu,2025-04-16
T007971,C0931,2025-11-11,7199.63,1,Beauty,Debit Card,Store,10,high_value,Delhi,Delhi,2025-03-24
T008416,C0638,2025-11-11,1963.88,2,Electronics,Debit Card,App,25,repeat,Kolkata,Telangana,2025-03-14
T008630,C1188,2025-11-11,9583.16,1,Groceries,Credit Card,Store,20,high_value,Ahmedabad,Tamil Nadu,2025-02-26
T008871,C0673,2025-11-11,7249.7,1,Home,Net Banking,App,25,high_value,Hyderabad,Telangana,2025-01-14
T009035,C0019,2025-11-11,2476.71,1,Electronics,Credit Card,App,20,repeat,Chennai,Maharashtra,2025-03-10
T009191,C1026,2025-11-11,3862.45,1,Electronics,UPI,App,10,repeat,Bengaluru,Karnataka,2025-01-27
T010322,C0838,2025-11-11,5361.92,3,Groceries,UPI,App,15,repeat,Delhi,Karnataka,2025-01-20
T010592,C0642,2025-11-11,2054.08,2,Fashion,UPI,Web,0,repeat,Chennai,Maharashtra,2025-01-25
T010615,C0876,2025-11-11,5314.41,2,Fashion,UPI,Store,15,high_value,Chennai,Karnataka,2025-04-14
T011303,C0974,2025-11-11,2487.78,3,Sports,Credit Card,App,10,repeat,Hyderabad,Karnataka,2025-02-04
T011741,C0516,2025-11-11,6411.52,3,Fashion,Net Banking,App,5,high_value,Hyderabad,West Bengal,2025-01-01
T011898,C1141,2025-11-11,820.46,2,Electronics,Credit Card,App,5,at_risk,Bengaluru,Delhi,2025-02-21
T012018,C0908,2025-11-11,3461.4,2,Fashion,UPI,App,10,repeat,Kolkata,Maharashtra,2025-02-01
T012276,C0366,2025-11-11,3266.9,2,Electronics,Credit Card,Web,15,repeat,Bengaluru,Gujarat,2025-02-05
T012478,C0388,2025-11-11,4637.2,3,Home,UPI,App,10,high_value,Kolkata,Gujarat,2025-02-13
T013024,C0938,2025-11-11,1439.53,1,Electronics,Credit Card,Web,20,at_risk,Kolkata,Telangana,2025-01-23
T013222,C0522,2025-11-11,2260.44,2,Fashion,Credit Card,Web,0,repeat,Chennai,West Bengal,2025-01-30
T013492,C0968,2025-11-11,2763.93,2,Beauty,Wallet,Store,0,repeat,Kolkata,Delhi,2025-02-23
T013922,C0235,2025-11-11,1517.94,3,Home,UPI,Web,0,repeat,Chennai,Telangana,2025-02-11
T014016,C0832,2025-11-11,2133.47,1,Home,UPI,App,5,repeat,Ahmedabad,Tamil Nadu,2025-03-05
T014142,C0042,2025-11-11,3425.86,2,Fashion,UPI,Web,5,repeat,Bengaluru,Tamil Nadu,2025-03-22
T014461,C0225,2025-11-11,1703.74,2,Groceries,UPI,Store,0,repeat,Chennai,Delhi,2025-02-11
T000100,C0714,2025-11-12,4173.71,3,Groceries,Debit Card,Web,5,repeat,Delhi,West Bengal,2025-02-04
T000224,C0435,2025-11-12,5129.87,2,Electronics,Credit Card,Store,20,high_value,Delhi,Delhi,2025-03-30
T000336,C0333,2025-11-12,5856.63,1,Groceries,UPI,App,5,high_value,Pune,Telangana,2025-02-12
T000776,C0226,2025-11-12,2532.07,1,Groceries,Credit Card,App,5,repeat,Pune,West Bengal,2025-03-25
T001394,C0038,2025-11-12,5404.51,2,Fashion,Credit Card,Web,25,high_value,Chennai,Delhi,2025-03-01
T001567,C0455,2025-11-12,5351.35,1,Groceries,Debit Card,App,20,high_value,Pune,Telangana,2025-01-21
T001713,C0529,2025-11-12,3993.13,3,Home,UPI,Store,15,high_value,Ahmedabad,Telangana,2025-03-11
T002474,C0706,2025-11-12,1215.48,1,Sports,UPI,App,25,at_risk,Mumbai,Delhi,2025-03-13
T002915,C0892,2025-11-12,1003.6,1,Beauty,Wallet,Web,0,at_risk,Hyderabad,Karnataka,2025-03-07
T004043,C0124,2025-11-12,6141.45,3,Beauty,Credit Card,Store,0,high_value,Chennai,West Bengal,2025-01-11
T004354,C0590,2025-11-12,4571.01,2,Fashion,Debit Card,App,10,high_value,Bengaluru,Gujarat,2025-04-14
T005062,C0257,2025-11-12,1449.81,1,Groceries,Wallet,App,20,at_risk,Ahmedabad,West Bengal,2025-03-01
T005420,C0632,2025-11-12,2418.47,3,Sports,UPI,Web,10,at_risk,Bengaluru,Telangana,2025-01-11
T005614,C1007,2025-11-12,2054.61,1,Electronics,UPI,App,0,low_engagement,Chennai,Gujarat,2025-03-16
T006574,C0219,2025-11-12,1851.16,1,Fashion,Net Banking,App,25,low_engagement,Delhi,West Bengal,2025-01-04
T007108,C0061,2025-11-12,2994.22,1,Beauty,Net Banking,App,25,repeat,Delhi,Karnataka,2025-03-31
T007483,C0071,2025-11-12,80.0,1,Electronics,Credit Card,Store,15,low_engagement,Mumbai,Gujarat,2025-03-25
T007565,C0596,2025-11-12,774.89,2,Fashion,Credit Card,App,20,repeat,Hyderabad,Delhi,2025-02-02
T008132,C0244,2025-11-12,4242.88,1,Fashion,Debit Card,Web,10,repeat,Pune,Gujarat,2025-04-09
T008179,C1010,2025-11-12,1873.89,3,Home,UPI,App,0,repeat,Chennai,Karnataka,2025-04-18
T008462,C0027,2025-11-12,2920.16,1,Sports,Credit Card,Web,20,repeat,Pune,Tamil Nadu,2025-03-30
T008478,C0153,2025-11-12,4971.94,1,Fashion,Wallet,Store,5,high_value,Pune,Gujarat,2025-01-23
T008554,C0098,2025-11-12,1748.13,3,Groceries,UPI,Store,5,repeat,Delhi,Gujarat,2025-02-19
T008678,C0389,2025-11-12,2416.14,1,Groceries,Debit Card,App,25,low_engagement,Kolkata,Telangana,2025-04-11
T008743,C0073,2025-11-12,7491.0,1,Fashion,Debit Card,App,20,high_value,Hyderabad,West Bengal,2025-03-21
T009237,C0486,2025-11-12,1288.86,1,Beauty,UPI,Store,10,at_risk,Kolkata,Telangana,2025-03-17
T009791,C0067,2025-11-12,3394.4,1,Fashion,Credit Card,Web,15,high_value,Pune,Telangana,2025-03-14
T010050,C0763,2025-11-12,3907.28,1,Fashion,Credit Card,Store,20,repeat,Ahmedabad,Delhi,2025-03-20
T010159,C0950,2025-11-12,2478.75,1,Sports,Credit Card,App,0,low_engagement,Hyderabad,Delhi,2025-03-19
T010528,C0689,2025-11-12,1649.96,1,Electronics,UPI,Store,20,low_engagement,Kolkata,Telangana,2025-03-09
T010650,C0976,2025-11-12,3782.15,1,Home,Net Banking,Store,5,repeat,Bengaluru,Telangana,2025-01-12
T010679,C0058,2025-11-12,3626.76,1,Fashion,Credit Card,Store,20,repeat,Hyderabad,Gujarat,2025-02-02
T011456,C0065,2025-11-12,1090.51,1,Groceries,Credit Card,App,15,repeat,Bengaluru,West Bengal,2025-03-02
T011667,C0341,2025-11-12,4080.75,2,Electronics,UPI,Web,0,repeat,Mumbai,Tamil Nadu,2025-01-09
T012155,C0529,2025-11-12,8223.1,3,Beauty,Debit Card,Web,5,high_value,Ahmedabad,Telangana,2025-03-11
T012191,C0682,2025-11-12,4499.21,2,Fashion,UPI,Web,20,repeat,Chennai,Telangana,2025-01-30
T012363,C0605,2025-11-12,8354.09,2,Electronics,UPI,Store,15,high_value,Pune,Telangana,2025-04-19
T012731,C0745,2025-11-12,4605.64,1,Fashion,Debit Card,Web,10,repeat,Mumbai,Maharashtra,2025-03-23
T013040,C0448,2025-11-12,188.75,2,Fashion,Net Banking,App,20,low_engagement,Pune,Tamil Nadu,2025-04-21
T013115,C1129,2025-11-12,4250.39,3,Groceries,UPI,Web,15,repeat,Kolkata,Karnataka,2025-03-19
T013229,C0562,2025-11-12,3402.93,3,Beauty,UPI,App,0,repeat,Delhi,Telangana,2025-02-08
T013344,C1021,2025-11-12,1109.23,1,Home,UPI,Web,20,low_engagement,Delhi,Gujarat,2025-02-15
T013404,C0688,2025-11-12,2867.6,3,Electronics,Net Banking,Store,15,repeat,Ahmedabad,Delhi,2025-03-14
T013959,C0966,2025-11-12,2822.48,2,Fashion,Credit Card,Web,0,repeat,Mumbai,Tamil Nadu,2025-04-17
T000035,C0460,2025-11-13,5306.76,2,Electronics,Debit Card,Web,15,high_value,Mumbai,Telangana,2025-03-31
T000416,C0842,2025-11-13,1509.07,2,Beauty,UPI,Store,10,low_engagement,Mumbai,Gujarat,2025-02-21
T000716,C0683,2025-11-13,7989.75,3,Home,UPI,App,15,high_value,Hyderabad,Telangana,2025-01-11
T000822,C0664,2025-11-13,1854.5,2,Sports,Debit Card,Web,5,repeat,Mumbai,Karnataka,2025-02-14
T001514,C0061,2025-11-13,2389.83,2,Electronics,Debit Card,App,15,repeat,Delhi,Karnataka,2025-03-31
T001558,C0164,2025-11-13,860.28,1,Electronics,UPI,Store,10,low_engagement,Hyderabad,Telangana,2025-01-17
T001888,C0103,2025-11-13,4302.47,1,Electronics,Credit Card,App,0,repeat,Pune,Delhi,2025-02-08
T002044,C0679,2025-11-13,1099.03,3,Electronics,UPI,Web,5,at_risk,Pune,Delhi,2025-03-27
T002106,C0964,2025-11-13,3140.17,2,Electronics,Credit Card,App,25,repeat,Chennai,Delhi,2025-04-14
T002266,C0667,2025-11-13,4670.09,3,Home,Wallet,Web,25,repeat,Pune,Telangana,2025-01-19
T002509,C0184,2025-11-13,2996.76,3,Electronics,Net Banking,Web,15,at_risk,Chennai,Karnataka,2025-03-29
T003353,C0067,2025-11-13,8726.18,3,Electronics,UPI,Web,10,high_value,Pune,Telangana,2025-03-14
T003716,C0105,2025-11-13,2294.49,3,Electronics,Credit Card,Store,25,at_risk,Delhi,Tamil Nadu,2025-01-12
T004246,C1109,2025-11-13,1409.35,2,Electronics,UPI,App,20,low_engagement,Mumbai,Tamil Nadu,2025-04-16
T004404,C0931,2025-11-13,5581.23,2,Sports,Credit Card,Store,0,high_value,Delhi,Delhi,2025-03-24
T005884,C0564,2025-11-13,8556.99,2,Sports,UPI,App,0,high_value,Kolkata,Gujarat,2025-02-07
T006013,C0349,2025-11-13,3849.81,3,Home,UPI,App,10,repeat,Bengaluru,Delhi,2025-02-05
T006420,C0195,2025-11-13,4078.17,3,Fashion,UPI,App,5,repeat,Mumbai,Maharashtra,2025-01-03
T006739,C0958,2025-11-13,3273.0,3,Fashion,UPI,Store,0,high_value,Ahmedabad,Delhi,2025-04-19
T007322,C0214,2025-11-13,3550.93,3,Electronics,Credit Card,Web,15,repeat,Delhi,Delhi,2025-04-20
T007376,C1081,2025-11-13,1252.92,1,Groceries,Wallet,Web,10,low_engagement,Kolkata,West Bengal,2025-03-06
T007651,C0760,2025-11-13,1346.57,1,Fashion,Credit Card,App,10,low_engagement,Chennai,Tamil Nadu,2025-03-22
T007722,C0664,2025-11-13,3267.51,1,Home,Credit Card,App,10,repeat,Mumbai,Karnataka,2025-02-14
T007733,C1133,2025-11-13,6948.08,3,Groceries,UPI,App,5,high_value,Hyderabad,Gujarat,2025-03-26
T008830,C0393,2025-11-13,326.76,1,Fashion,UPI,Web,0,repeat,Delhi,Delhi,2025-01-24
T009037,C0705,2025-11-13,7767.08,1,Electronics,UPI,Web,20,high_value,Ahmedabad,West Bengal,2025-02-24
T009272,C0106,2025-11-13,3324.01,2,Sports,UPI,App,5,repeat,Delhi,Maharashtra,2025-01-18
T009297,C0963,2025-11-13,3773.48,2,Fashion,UPI,Store,15,repeat,Delhi,West Bengal,2025-02-13
T009539,C1174,2025-11-13,3010.84,1,Electronics,Credit Card,App,5,repeat,Pune,Delhi,2025-03-15
T010067,C0878,2025-11-13,2027.31,1,Groceries,UPI,App,15,low_engagement,Chennai,Karnataka,2025-01-01
T010435,C0789,2025-11-13,4005.91,3,Beauty,Wallet,Web,10,repeat,Chennai,West Bengal,2025-01-08
T010477,C0730,2025-11-13,4817.86,4,Beauty,Wallet,App,0,high_value,Chennai,West Bengal,2025-01-19
T010757,C1007,2025-11-13,1072.14,2,Fashion,UPI,Store,0,low_engagement,Chennai,Gujarat,2025-03-16
T010847,C0761,2025-11-13,7151.84,4,Home,Debit Card,Web,10,high_value,Ahmedabad,Tamil Nadu,2025-01-12
T011134,C0654,2025-11-13,969.87,2,Fashion,Debit Card,Web,15,low_engagement,Bengaluru,West Bengal,2025-04-10
T011265,C0373,2025-11-13,5201.66,1,Electronics,UPI,Web,10,high_value,Kolkata,Karnataka,2025-04-03
T011397,C0579,2025-11-13,1548.07,1,Groceries,Credit Card,App,5,repeat,Hyderabad,Gujarat,2025-02-11
T011509,C0643,2025-11-13,3559.66,1,Fashion,UPI,Web,15,repeat,Ahmedabad,Delhi,2025-01-15
T011600,C0145,2025-11-13,4173.62,3,Fashion,UPI,App,20,repeat,Delhi,Maharashtra,2025-03-19
T011818,C0935,2025-11-13,6386.92,4,Groceries,Credit Card,Web,5,high_value,Pune,West Bengal,2025-01-29
T012868,C0688,2025-11-13,2799.01,3,Sports,Net Banking,App,15,repeat,Ahmedabad,Delhi,2025-03-14
T013971,C0357,2025-11-13,3912.79,1,Groceries,UPI,Web,15,high_value,Mumbai,Delhi,2025-02-24
T014456,C0717,2025-11-13,192.89,3,Groceries,Net Banking,Web,5,at_risk,Hyderabad,Maharashtra,2025-02-18
T000664,C0173,2025-11-14,138.59,1,Groceries,Wallet,App,10,low_engagement,Hyderabad,Karnataka,2025-03-05
T000695,C0678,2025-11-14,2779.15,2,Fashion,Debit Card,Web,15,repeat,Kolkata,Maharashtra,2025-04-15
T000893,C1091,2025-11-14,2002.88,2,Home,Credit Card,Store,10,at_risk,Mumbai,Karnataka,2025-04-09
T001115,C0047,2025-11-14,1964.95,1,Beauty,UPI,Store,5,repeat,Chennai,West Bengal,2025-02-02
T001202,C0934,2025-11-14,2070.53,3,Sports,Net Banking,Web,10,low_engagement,Chennai,Delhi,2025-02-27
T001308,C0622,2025-11-14,4045.12,2,Groceries,Credit Card,Web,5,repeat,Kolkata,Gujarat,2025-01-03
T001551,C0136,2025-11-14,1554.65,2,Groceries,Credit Card,Store,10,repeat,Kolkata,Karnataka,2025-04-21
T002220,C1120,2025-11-14,6335.42,3,Sports,Debit Card,Web,20,high_value,Bengaluru,Tamil Nadu,2025-03-25
T002356,C0038,2025-11-14,6554.94,3,Fashion,UPI,Web,0,high_value,Chennai,Delhi,2025-03-01
T002820,C1014,2025-11-14,5049.23,2,Beauty,UPI,App,15,high_value,Pune,Tamil Nadu,2025-02-22
T003901,C0270,2025-11-14,1977.77,1,Home,Wallet,Web,5,repeat,Pune,Telangana,2025-03-08
T004510,C0369,2025-11-14,4437.16,2,Groceries,UPI,Web,5,repeat,Ahmedabad,West Bengal,2025-02-24
T005121,C0675,2025-11-14,3528.67,2,Home,Debit Card,Store,20,repeat,Kolkata,West Bengal,2025-03-19
T005922,C1130,2025-11-14,4311.62,3,Sports,Credit Card,Web,5,repeat,Delhi,Delhi,2025-04-22
T006090,C1071,2025-11-14,3146.77,3,Groceries,UPI,Store,10,repeat,Mumbai,West Bengal,2025-02-03
T006415,C1095,2025-11-14,1943.63,2,Fashion,Debit Card,Web,5,repeat,Bengaluru,Delhi,2025-02-09
T006428,C0007,2025-11-14,6148.3,2,Beauty,Wallet,Web,5,high_value,Mumbai,Maharashtra,2025-01-04
T006456,C0255,2025-11-14,6915.78,2,Beauty,UPI,App,5,high_value,Mumbai,Delhi,2025-02-08
T006557,C0318,2025-11-14,4697.87,1,Electronics,Net Banking,App,0,high_value,Mumbai,Telangana,2025-02-23
T006597,C1200,2025-11-14,5382.18,2,Electronics,UPI,Store,15,high_value,Chennai,Gujarat,2025-03-23
T006692,C0785,2025-11-14,4161.86,2,Electronics,UPI,Web,15,repeat,Bengaluru,West Bengal,2025-02-04
T007111,C1029,2025-11-14,2973.83,2,Groceries,Net Banking,Web,15,repeat,Mumbai,Maharashtra,2025-01-06
T008240,C0435,2025-11-14,7518.96,3,Fashion,Wallet,Store,10,high_value,Delhi,Delhi,2025-03-30
T008352,C0976,2025-11-14,3290.03,1,Electronics,UPI,Store,10,repeat,Bengaluru,Telangana,2025-01-12
T008730,C0691,2025-11-14,3131.21,3,Sports,UPI,Web,0,repeat,Pune,Delhi,2025-03-06
T009042,C0423,2025-11-14,4886.83,3,Fashion,Wallet,App,10,high_value,Mumbai,Karnataka,2025-03-26
T009062,C1043,2025-11-14,2269.09,3,Home,Credit Card,Web,15,repeat,Delhi,Delhi,2025-03-17
T009133,C0588,2025-11-14,2728.67,1,Beauty,UPI,App,0,high_value,Delhi,Tamil Nadu,2025-02-24
T009217,C0979,2025-11-14,3028.29,3,Home,Wallet,Web,5,repeat,Hyderabad,Gujarat,2025-03-01
T009647,C0440,2025-11-14,4452.72,2,Sports,Net Banking,Web,10,high_value,Kolkata,Gujarat,2025-04-25
T009890,C1081,2025-11-14,1546.63,2,Fashion,Wallet,Web,25,low_engagement,Kolkata,West Bengal,2025-03-06
T010038,C0741,2025-11-14,4476.32,3,Groceries,UPI,Web,5,repeat,Hyderabad,Gujarat,2025-03-28
T010186,C0277,2025-11-14,1939.33,3,Sports,Net Banking,Store,5,low_engagement,Pune,West Bengal,2025-02-27
T010786,C0230,2025-11-14,2377.91,1,Groceries,Credit Card,App,15,low_engagement,Pune,Delhi,2025-01-13
T010963,C0539,2025-11-14,3234.92,1,Beauty,UPI,Store,5,repeat,Hyderabad,Delhi,2025-01-26
T011638,C1065,2025-11-14,1813.84,3,Groceries,UPI,Web,15,repeat,Kolkata,Karnataka,2025-02-17
