customer_id,last_purchase_date,first_purchase_date,total_transactions,total_spend,avg_order_value,active_months,quantity_total,discount_usage_rate,days_since_last_purchase,customer_lifespan_days,churn_label,clv_proxy,transactions_last_90_days,spend_last_90_days,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C0479,2025-12-30,2025-03-08,14,28264.96,2018.9257142857143,7,23,13.571428571428571,1,297,0,16487.89,3.0,4908.17,1,14,28264.96,4,3,3,433,High-Value
C0480,2025-09-15,2025-09-15,1,1716.84,1716.84,1,2,5.0,107,0,1,143.07,0.0,0.0,107,1,1716.84,1,1,1,111,At-Risk
C0481,2025-12-17,2025-03-27,9,12887.68,1431.9644444444446,7,13,15.0,14,265,0,7517.81,1.0,1509.77,14,9,12887.68,3,2,2,322,Repeat
C0482,2025-12-13,2025-01-21,13,21417.77,1647.5207692307692,8,21,11.923076923076923,18,326,0,14278.51,3.0,3262.3999999999996,18,13,21417.77,3,3,2,332,Repeat
C0483,2025-12-18,2025-03-11,7,20078.35,2868.335714285714,6,13,12.142857142857142,13,282,0,10039.17,3.0,7121.52,13,7,20078.35,3,1,2,312,Low-Engagement
C0484,2025-09-30,2025-03-21,4,7522.62,1880.655,3,7,17.5,92,193,1,1880.66,0.0,0.0,92,4,7522.62,1,1,1,111,At-Risk
C0485,2025-12-02,2025-03-05,7,10111.41,1444.4871428571428,6,11,9.285714285714286,29,272,0,5055.7,1.0,1075.49,29,7,10111.41,2,1,1,211,At-Risk
C0486,2025-11-12,2025-03-17,9,16320.87,1813.43,6,16,11.666666666666666,49,240,0,8160.44,1.0,1288.86,49,9,16320.87,1,2,2,122,At-Risk
C0487,2025-11-30,2025-04-26,22,113243.06999999999,5147.4122727272725,8,50,8.636363636363637,31,218,0,75495.38,10.0,50542.6,31,22,113243.07,2,4,4,244,Low-Engagement
C0488,2025-12-28,2025-07-02,7,24793.47,3541.924285714286,4,9,13.571428571428571,3,179,0,8264.49,3.0,9130.439999999999,3,7,24793.47,4,1,3,413,Low-Engagement
C0489,2025-09-06,2025-02-18,5,9563.41,1912.682,5,10,16.0,116,200,1,3984.75,0.0,0.0,116,5,9563.41,1,1,1,111,At-Risk
C0490,2025-09-22,2025-05-17,9,15064.74,1673.86,5,18,14.444444444444445,100,128,1,6276.98,0.0,0.0,100,9,15064.74,1,2,2,122,At-Risk
C0491,2025-12-28,2025-04-01,12,31252.96,2604.4133333333334,7,19,6.25,3,271,0,18230.89,2.0,5804.92,3,12,31252.96,4,3,3,433,High-Value
C0492,2025-11-24,2025-03-05,9,14406.369999999999,1600.7077777777777,6,13,8.333333333333334,37,264,0,7203.18,3.0,4890.139999999999,37,9,14406.37,2,2,2,222,At-Risk
C0493,2025-12-25,2025-04-20,8,27526.0,3440.75,6,12,6.25,6,249,0,13763.0,3.0,12073.630000000001,6,8,27526.0,4,2,3,423,Repeat
C0494,2025-12-13,2025-03-17,17,50428.69,2966.393529411765,10,27,11.470588235294118,18,271,0,42023.91,4.0,12686.87,18,17,50428.69,3,4,3,343,High-Value
C0495,2025-11-20,2025-05-08,16,45147.77,2821.735625,7,27,8.4375,41,196,0,26336.2,3.0,9328.72,41,16,45147.77,2,4,3,243,Low-Engagement
C0496,2025-12-27,2025-02-11,22,68650.9,3120.4954545454543,11,35,12.045454545454545,4,319,0,62929.99,5.0,17580.75,4,22,68650.9,4,4,4,444,High-Value
C0497,2025-12-07,2025-04-05,11,19790.059999999998,1799.0963636363633,7,17,13.636363636363637,24,246,0,11544.2,2.0,4046.7799999999997,24,11,19790.06,2,3,2,232,Low-Engagement
C0498,2025-12-25,2025-04-21,19,113753.81,5987.042631578947,8,48,12.368421052631579,6,248,0,75835.87,4.0,24343.16,6,19,113753.81,4,4,4,444,High-Value
C0499,2025-04-21,2025-03-12,3,3272.45,1090.8166666666666,2,5,13.333333333333334,254,40,1,545.41,0.0,0.0,254,3,3272.45,1,1,1,111,At-Risk
C0500,2025-09-30,2025-03-17,15,26591.920000000002,1772.794666666667,7,21,15.0,92,197,1,15511.95,0.0,0.0,92,15,26591.92,1,3,3,133,Low-Engagement
C0501,2025-11-15,2025-08-13,6,12624.72,2104.12,4,9,14.166666666666666,46,94,0,4208.24,3.0,4914.12,46,6,12624.72,1,1,1,111,At-Risk
C0502,2025-11-11,2025-08-16,4,7246.9,1811.725,3,6,11.25,50,87,0,1811.72,1.0,1685.75,50,4,7246.9,1,1,1,111,At-Risk
C0503,2025-12-10,2025-05-16,12,31556.28,2629.69,7,23,7.083333333333333,21,208,0,18407.83,6.0,18076.1,21,12,31556.28,2,3,3,233,Low-Engagement
C0504,2025-09-27,2025-04-28,11,20332.87,1848.442727272727,6,20,10.0,95,152,1,10166.44,0.0,0.0,95,11,20332.87,1,3,2,132,Low-Engagement
C0505,2025-10-09,2025-05-17,4,6183.08,1545.77,4,7,15.0,83,145,0,2061.03,1.0,2077.14,83,4,6183.08,1,1,1,111,At-Risk
C0506,2025-12-25,2025-03-27,18,107695.81,5983.100555555556,8,40,10.833333333333334,6,273,0,71797.21,4.0,22542.62,6,18,107695.81,4,4,4,444,High-Value
C0507,2025-11-22,2025-03-01,6,11883.62,1980.6033333333335,4,10,13.333333333333334,39,266,0,3961.21,2.0,2640.01,39,6,11883.62,2,1,1,211,At-Risk
C0508,2025-11-06,2025-04-20,4,10081.69,2520.4225,4,8,18.75,55,200,0,3360.56,1.0,2735.03,55,4,10081.69,1,1,1,111,At-Risk
C0509,2025-11-29,2025-01-27,15,32801.94,2186.7960000000003,10,21,15.333333333333334,32,306,0,27334.95,3.0,7561.3099999999995,32,15,32801.94,2,3,3,233,Low-Engagement
C0510,2025-10-10,2025-05-27,4,6387.94,1596.985,4,5,11.25,82,136,0,2129.31,1.0,914.66,82,4,6387.94,1,1,1,111,At-Risk
C0511,2025-10-20,2025-04-16,4,7309.58,1827.395,4,6,12.5,72,187,0,2436.53,1.0,1613.8,72,4,7309.58,1,1,1,111,At-Risk
C0512,2025-12-31,2025-03-20,18,59580.96,3310.0533333333333,9,33,13.61111111111111,0,286,0,44685.72,7.0,23335.69,0,18,59580.96,4,4,4,444,High-Value
C0513,2025-10-13,2025-04-18,9,12771.76,1419.0844444444444,6,14,10.555555555555555,79,178,0,6385.88,1.0,1669.72,79,9,12771.76,1,2,2,122,At-Risk
C0514,2025-10-21,2025-01-05,7,8364.05,1194.8642857142856,6,10,9.285714285714286,71,289,0,4182.02,1.0,484.43,71,7,8364.05,1,2,1,121,At-Risk
C0515,2025-12-29,2025-02-09,16,86849.63,5428.101875,8,32,11.875,2,323,0,57899.75,3.0,13686.57,2,16,86849.63,4,3,4,434,High-Value
C0516,2025-11-11,2025-01-08,21,119510.85,5690.992857142857,9,42,11.666666666666666,50,307,0,89633.14,4.0,22150.52,50,21,119510.85,1,4,4,144,Low-Engagement
C0517,2025-12-22,2025-05-09,16,45166.31,2822.894375,8,24,9.6875,9,227,0,30110.87,9.0,22784.239999999998,9,16,45166.31,3,4,3,343,High-Value
C0518,2025-12-17,2025-02-28,9,18364.079999999998,2040.4533333333331,8,18,16.11111111111111,14,292,0,12242.72,1.0,683.07,14,9,18364.08,3,2,2,322,Repeat
C0519,2025-12-09,2025-04-26,8,14917.33,1864.66625,6,14,11.875,22,227,0,7458.66,1.0,1497.45,22,8,14917.33,2,2,2,222,At-Risk
C0520,2025-12-25,2025-02-09,24,137941.16,5747.548333333333,11,52,8.541666666666666,6,319,0,126446.06,10.0,55511.5,6,24,137941.16,4,4,4,444,High-Value
C0521,2025-12-18,2025-04-05,6,9866.84,1644.4733333333334,5,11,11.666666666666666,13,257,0,4111.18,1.0,3139.68,13,6,9866.84,3,1,1,311,Low-Engagement
C0522,2025-11-30,2025-02-24,16,43140.11,2696.256875,8,24,11.5625,31,279,0,28760.07,6.0,11424.49,31,16,43140.11,2,4,3,243,Low-Engagement
C0523,2025-10-23,2025-06-04,6,9815.5,1635.9166666666667,4,8,16.666666666666668,69,141,0,3271.83,1.0,4204.39,69,6,9815.5,1,1,1,111,At-Risk
C0524,2025-12-22,2025-04-30,13,24336.25,1872.0192307692307,9,25,13.846153846153847,9,236,0,18252.19,3.0,5833.74,9,13,24336.25,3,3,3,333,High-Value
C0525,2025-11-08,2025-04-20,6,6159.12,1026.52,5,9,13.333333333333334,53,202,0,2566.3,2.0,1339.88,53,6,6159.12,1,1,1,111,At-Risk
C0526,2025-12-13,2025-05-08,14,40623.25,2901.660714285714,7,25,9.285714285714286,18,219,0,23696.9,4.0,12225.99,18,14,40623.25,3,3,3,333,High-Value
C0527,2025-12-07,2025-01-25,15,41346.33,2756.422,9,30,9.0,24,316,0,31009.75,3.0,9320.59,24,15,41346.33,2,3,3,233,Low-Engagement
C0528,2025-11-29,2025-04-16,14,37536.07,2681.147857142857,6,26,8.214285714285714,32,227,0,18768.04,6.0,14377.75,32,14,37536.07,2,3,3,233,Low-Engagement
C0529,2025-12-26,2025-03-29,19,102670.98,5403.735789473684,10,43,9.473684210526315,5,272,0,85559.15,9.0,49345.13,5,19,102670.98,4,4,4,444,High-Value
C0530,2025-10-23,2025-03-24,6,13094.25,2182.375,5,11,15.833333333333334,69,213,0,5455.94,1.0,2610.74,69,6,13094.25,1,1,2,112,At-Risk
C0531,2025-08-31,2025-06-21,2,4325.360000000001,2162.6800000000003,2,4,2.5,122,71,1,720.89,0.0,0.0,122,2,4325.36,1,1,1,111,At-Risk
C0532,2025-12-28,2025-04-20,12,23367.46,1947.2883333333332,7,14,15.0,3,252,0,13631.02,4.0,7189.26,3,12,23367.46,4,3,3,433,High-Value
C0533,2025-11-27,2025-03-27,9,17753.64,1972.6266666666666,5,13,13.333333333333334,34,245,0,7397.35,3.0,7320.27,34,9,17753.64,2,2,2,222,At-Risk
C0534,2025-11-16,2025-04-17,8,13551.82,1693.9775,7,11,11.25,45,213,0,7905.23,3.0,4694.96,45,8,13551.82,1,2,2,122,At-Risk
C0535,2025-10-27,2025-03-18,5,8719.92,1743.984,4,10,16.0,65,223,0,2906.64,2.0,3806.64,65,5,8719.92,1,1,1,111,At-Risk
C0536,2025-09-11,2025-05-16,9,18224.65,2024.9611111111112,5,13,13.333333333333334,111,118,1,7593.6,0.0,0.0,111,9,18224.65,1,2,2,122,At-Risk
C0537,2025-12-21,2025-04-18,14,25889.81,1849.2721428571429,8,22,12.5,10,247,0,17259.87,6.0,11705.95,10,14,25889.81,3,3,3,333,High-Value
C0538,2025-12-27,2025-03-13,20,55843.15,2792.1575000000003,9,39,9.5,4,289,0,41882.36,6.0,20301.22,4,20,55843.15,4,4,4,444,High-Value
C0539,2025-12-10,2025-01-26,14,40797.41,2914.1007142857147,9,22,10.0,21,318,0,30598.06,6.0,17474.98,21,14,40797.41,2,3,3,233,Low-Engagement
C0540,2025-12-29,2025-01-23,18,95514.99,5306.388333333333,11,48,10.555555555555555,2,340,0,87555.41,7.0,32862.22,2,18,95514.99,4,4,4,444,High-Value
C0541,2025-12-12,2025-03-18,6,8245.79,1374.2983333333334,5,10,20.0,19,269,0,3435.75,1.0,2331.57,19,6,8245.79,3,1,1,311,Low-Engagement
C0542,2025-09-02,2025-08-16,2,1809.71,904.855,2,3,12.5,120,17,1,301.62,0.0,0.0,120,2,1809.71,1,1,1,111,At-Risk
C0543,2025-11-26,2025-04-10,12,31197.98,2599.8316666666665,6,23,14.166666666666666,35,230,0,15598.99,5.0,13916.24,35,12,31197.98,2,3,3,233,Low-Engagement
C0544,2025-12-29,2025-06-26,9,15509.24,1723.2488888888888,5,15,12.222222222222221,2,186,0,6462.18,3.0,4835.8,2,9,15509.24,4,2,2,422,Repeat
C0545,2025-11-27,2025-04-19,7,8272.86,1181.837142857143,4,15,12.857142857142858,34,222,0,2757.62,3.0,2869.54,34,7,8272.86,2,2,1,221,At-Risk
C0546,2025-12-13,2025-01-20,16,40388.15,2524.259375,10,26,10.9375,18,327,0,33656.79,4.0,9770.810000000001,18,16,40388.15,3,4,3,343,High-Value
C0547,2025-12-03,2025-02-13,25,117320.63,4692.8252,11,53,12.0,28,293,0,107543.91,5.0,25978.43,28,25,117320.63,2,4,4,244,Low-Engagement
C0548,2025-10-28,2025-06-26,7,10444.79,1492.1128571428574,5,14,13.571428571428571,64,124,0,4352.0,1.0,80.0,64,7,10444.79,1,1,1,111,At-Risk
C0549,2025-12-10,2025-08-10,4,9703.29,2425.8225,3,9,18.75,21,122,0,2425.82,2.0,4742.16,21,4,9703.29,2,1,1,211,At-Risk
C0550,2025-12-31,2025-05-17,12,19207.850000000002,1600.654166666667,7,18,10.416666666666666,0,228,0,11204.58,3.0,5552.93,0,12,19207.85,4,3,2,432,Repeat
C0551,2025-12-12,2025-04-01,6,8166.74,1361.1233333333332,5,7,10.833333333333334,19,255,0,3402.81,2.0,2826.45,19,6,8166.74,3,1,1,311,Low-Engagement
C0552,2025-10-14,2025-03-07,13,23318.04,1793.6953846153847,7,23,11.153846153846153,78,221,0,13602.19,1.0,2467.55,78,13,23318.04,1,3,3,133,Low-Engagement
C0553,2025-12-24,2025-03-04,5,9856.46,1971.292,4,6,11.0,7,295,0,3285.49,2.0,4295.93,7,5,9856.46,4,1,1,411,Low-Engagement
C0554,2025-12-29,2025-03-06,12,18949.18,1579.0983333333334,6,21,13.75,2,298,0,9474.59,7.0,10626.34,2,12,18949.18,4,3,2,432,Repeat
C0555,2025-11-30,2025-03-17,5,7896.82,1579.364,4,8,16.0,31,258,0,2632.27,1.0,2110.15,31,5,7896.82,2,1,1,211,At-Risk
C0556,2025-12-29,2025-05-01,14,44765.3,3197.5214285714287,8,25,8.214285714285714,2,242,0,29843.53,6.0,23380.75,2,14,44765.3,4,3,3,433,High-Value
C0557,2025-12-22,2025-03-07,25,129517.35,5180.694,9,57,12.4,9,290,0,97138.01,9.0,50392.479999999996,9,25,129517.35,3,4,4,344,High-Value
C0558,2025-12-12,2025-01-16,25,148057.44,5922.2976,12,53,12.6,19,330,0,148057.44,9.0,53755.76,19,25,148057.44,3,4,4,344,High-Value
C0559,2025-12-29,2025-05-31,13,25789.61,1983.8161538461538,7,19,15.76923076923077,2,212,0,15043.94,6.0,10444.46,2,13,25789.61,4,3,3,433,High-Value
C0560,2025-12-15,2025-06-03,7,12877.4,1839.6285714285714,6,9,9.285714285714286,16,195,0,6438.7,3.0,6332.459999999999,16,7,12877.4,3,1,2,312,Low-Engagement
C0561,2025-12-13,2025-04-22,12,19469.56,1622.4633333333334,8,24,10.416666666666666,18,235,0,12979.71,5.0,6518.7300000000005,18,12,19469.56,3,3,2,332,Repeat
C0562,2025-12-15,2025-02-24,21,59011.82,2810.0866666666666,10,38,10.476190476190476,16,294,0,49176.52,5.0,15952.64,16,21,59011.82,3,4,4,344,High-Value
C0563,2025-12-25,2025-03-30,30,147055.91,4901.863666666667,10,60,8.333333333333334,6,270,0,122546.59,11.0,51537.42,6,30,147055.91,4,4,4,444,High-Value
C0564,2025-12-04,2025-03-01,12,78649.24,6554.1033333333335,8,27,11.666666666666666,27,278,0,52432.83,5.0,34332.95,27,12,78649.24,2,3,4,234,Low-Engagement
C0565,2025-12-15,2025-01-14,12,36473.06,3039.4216666666666,10,21,13.333333333333334,16,335,0,30394.22,2.0,3860.8999999999996,16,12,36473.06,3,3,3,333,High-Value
C0566,2025-12-08,2025-05-29,9,14877.029999999999,1653.003333333333,5,16,10.0,23,193,0,6198.76,2.0,3665.96,23,9,14877.03,2,2,2,222,At-Risk
C0567,2025-12-07,2025-03-05,7,21974.08,3139.154285714286,6,11,16.428571428571427,24,277,0,10987.04,2.0,8510.130000000001,24,7,21974.08,2,1,2,212,At-Risk
C0568,2025-10-31,2025-01-27,15,49111.56,3274.104,10,27,7.333333333333333,61,277,0,40926.3,2.0,7190.46,61,15,49111.56,1,3,3,133,Low-Engagement
C0569,2025-09-29,2025-04-04,10,20723.93,2072.393,6,13,11.0,93,178,1,10361.96,0.0,0.0,93,10,20723.93,1,2,2,122,At-Risk
C0570,2025-12-29,2025-04-21,16,36404.58,2275.28625,8,30,14.6875,2,252,0,24269.72,5.0,9698.67,2,16,36404.58,4,4,3,443,High-Value
C0571,2025-10-29,2025-04-16,8,8145.86,1018.2325,5,16,12.5,63,196,0,3394.11,1.0,307.78,63,8,8145.86,1,2,1,121,At-Risk
C0572,2025-12-28,2025-05-18,8,13238.68,1654.835,7,11,12.5,3,224,0,7722.56,2.0,3933.59,3,8,13238.68,4,2,2,422,Repeat
C0573,2025-12-13,2025-02-09,15,39503.57,2633.5713333333333,8,29,9.333333333333334,18,307,0,26335.71,6.0,15206.53,18,15,39503.57,3,3,3,333,High-Value
C0574,2025-12-18,2025-04-29,14,24125.37,1723.2407142857141,9,23,10.714285714285714,13,233,0,18094.03,6.0,8568.37,13,14,24125.37,3,3,3,333,High-Value
C0575,2025-12-05,2025-03-08,5,6756.969999999999,1351.3939999999998,4,8,18.0,26,272,0,2252.32,1.0,291.34,26,5,6756.97,2,1,1,211,At-Risk
C0576,2025-12-29,2025-03-29,13,19913.48,1531.8061538461538,8,22,15.384615384615385,2,275,0,13275.65,2.0,3408.89,2,13,19913.48,4,3,2,432,Repeat
C0577,2025-12-30,2025-06-04,13,78897.38,6069.029230769231,7,24,9.615384615384615,1,209,0,46023.47,6.0,38491.19,1,13,78897.38,4,3,4,434,High-Value
C0578,2025-11-16,2025-03-16,11,19827.45,1802.4954545454545,6,20,16.363636363636363,45,245,0,9913.72,2.0,2353.63,45,11,19827.45,1,3,2,132,Low-Engagement
C0579,2025-12-07,2025-03-14,17,60042.61,3531.9182352941175,9,31,10.294117647058824,24,268,0,45031.96,5.0,17943.28,24,17,60042.61,2,4,4,244,Low-Engagement
C0580,2025-11-26,2025-01-07,12,29880.440000000002,2490.036666666667,8,17,12.5,35,323,0,19920.29,3.0,9843.35,35,12,29880.44,2,3,3,233,Low-Engagement
C0581,2025-12-23,2025-02-01,15,49509.46,3300.6306666666665,8,28,11.0,8,325,0,33006.31,3.0,6092.9400000000005,8,15,49509.46,3,3,3,333,High-Value
C0582,2025-12-07,2025-03-22,9,18228.28,2025.3644444444444,7,14,14.444444444444445,24,260,0,10633.16,2.0,2816.75,24,9,18228.28,2,2,2,222,At-Risk
C0583,2025-12-28,2025-03-13,13,29761.9,2289.376923076923,8,21,15.384615384615385,3,290,0,19841.27,3.0,6834.97,3,13,29761.9,4,3,3,433,High-Value
C0584,2025-12-01,2025-05-11,10,27020.0,2702.0,5,18,13.5,30,204,0,11258.33,3.0,7241.42,30,10,27020.0,2,2,3,223,Low-Engagement
C0585,2025-12-19,2025-01-27,7,10925.279999999999,1560.7542857142855,6,10,17.142857142857142,12,326,0,5462.64,1.0,2298.41,12,7,10925.28,3,1,1,311,Low-Engagement
C0586,2025-10-15,2025-04-19,15,48673.53,3244.902,7,26,10.333333333333334,77,179,0,28392.89,2.0,5949.9400000000005,77,15,48673.53,1,3,3,133,Low-Engagement
C0587,2025-12-27,2025-05-12,19,108462.89,5708.573157894737,8,40,12.368421052631579,4,229,0,72308.59,6.0,34875.880000000005,4,19,108462.89,4,4,4,444,High-Value
C0588,2025-12-19,2025-03-16,12,67578.8,5631.566666666667,5,21,10.833333333333334,12,278,0,28157.83,7.0,40653.54,12,12,67578.8,3,3,4,334,High-Value
C0589,2025-12-22,2025-02-06,19,122648.81,6455.200526315789,10,43,7.631578947368421,9,319,0,102207.34,4.0,18661.3,9,19,122648.81,3,4,4,344,High-Value
C0590,2025-12-23,2025-05-23,17,96232.82,5660.7541176470595,7,38,13.823529411764707,8,214,0,56135.81,10.0,60374.94,8,17,96232.82,3,4,4,344,High-Value
C0591,2025-12-10,2025-03-03,15,79398.81,5293.254,7,27,12.0,21,282,0,46315.97,4.0,20703.989999999998,21,15,79398.81,2,3,4,234,Low-Engagement
C0592,2025-12-08,2025-01-30,7,15910.13,2272.8757142857144,6,10,15.0,23,312,0,7955.06,2.0,6038.389999999999,23,7,15910.13,2,1,2,212,At-Risk
C0593,2025-12-22,2025-04-23,12,32955.81,2746.3174999999997,8,19,6.666666666666667,9,243,0,21970.54,5.0,12016.22,9,12,32955.81,3,3,3,333,High-Value
C0594,2025-12-09,2025-01-05,9,22643.010000000002,2515.8900000000003,6,14,8.333333333333334,22,338,0,11321.5,3.0,7768.3,22,9,22643.01,2,2,2,222,At-Risk
C0595,2025-12-27,2025-04-17,12,18471.22,1539.2683333333334,7,18,17.5,4,254,0,10774.88,3.0,3870.67,4,12,18471.22,4,3,2,432,Repeat
C0596,2025-12-06,2025-05-03,8,20671.440000000002,2583.9300000000003,6,12,13.75,25,217,0,10335.72,5.0,10499.21,25,8,20671.44,2,2,2,222,At-Risk
C0597,2025-12-29,2025-06-19,8,10278.99,1284.87375,6,16,11.875,2,193,0,5139.5,4.0,6507.57,2,8,10278.99,4,2,1,421,Repeat
C0598,2025-12-27,2025-04-15,23,129724.7,5640.204347826087,9,56,12.391304347826088,4,256,0,97293.52,5.0,30226.17,4,23,129724.7,4,4,4,444,High-Value
C0599,2025-12-01,2025-05-06,10,29580.4,2958.04,7,15,10.0,30,209,0,17255.23,3.0,9378.81,30,10,29580.4,2,2,3,223,Low-Engagement
C0600,2025-12-20,2025-01-14,20,119954.66,5997.733,11,41,10.0,11,340,0,109958.44,6.0,38386.1,11,20,119954.66,3,4,4,344,High-Value
C0601,2025-12-26,2025-05-18,26,130894.26,5034.3946153846155,8,52,9.807692307692308,5,222,0,87262.84,11.0,54932.29,5,26,130894.26,4,4,4,444,High-Value
C0602,2025-12-10,2025-02-23,17,47695.96,2805.644705882353,9,32,8.529411764705882,21,290,0,35771.97,6.0,17134.510000000002,21,17,47695.96,2,4,3,243,Low-Engagement
C0603,2025-12-23,2025-01-27,12,71975.47,5997.955833333333,7,25,9.583333333333334,8,330,0,41985.69,4.0,21958.83,8,12,71975.47,3,3,4,334,High-Value
C0604,2025-12-29,2025-02-07,25,134389.54,5375.5816,10,60,10.0,2,325,0,111991.28,8.0,41764.45,2,25,134389.54,4,4,4,444,High-Value
C0605,2025-12-25,2025-05-07,24,148592.02,6191.3341666666665,7,58,10.625,6,232,0,86678.68,5.0,35640.14,6,24,148592.02,4,4,4,444,High-Value
C0606,2025-11-07,2025-03-03,9,25253.23,2805.9144444444446,8,13,10.0,54,249,0,16835.49,2.0,4284.34,54,9,25253.23,1,2,3,123,Low-Engagement
C0607,2025-11-18,2025-03-25,10,27312.18,2731.218,8,16,9.0,43,238,0,18208.12,1.0,3106.28,43,10,27312.18,2,2,3,223,Low-Engagement
C0608,2025-12-04,2025-05-08,13,40725.08,3132.6984615384617,6,21,13.846153846153847,27,210,0,20362.54,2.0,5935.49,27,13,40725.08,2,3,3,233,Low-Engagement
C0609,2025-12-07,2025-03-09,9,13412.42,1490.2688888888888,6,17,13.333333333333334,24,273,0,6706.21,3.0,6410.25,24,9,13412.42,2,2,2,222,At-Risk
C0610,2025-11-28,2025-02-25,9,15548.08,1727.5644444444445,7,17,15.555555555555555,33,276,0,9069.71,1.0,2844.09,33,9,15548.08,2,2,2,222,At-Risk
C0611,2025-12-13,2025-01-10,19,117454.23,6181.801578947368,11,39,12.105263157894736,18,337,0,107666.38,5.0,27139.5,18,19,117454.23,3,4,4,344,High-Value
C0612,2025-10-25,2025-04-01,5,5971.74,1194.348,3,8,7.0,67,207,0,1492.94,1.0,1470.27,67,5,5971.74,1,1,1,111,At-Risk
C0613,2025-12-01,2025-02-26,10,16619.46,1661.946,9,16,12.0,30,278,0,12464.6,2.0,3565.67,30,10,16619.46,2,2,2,222,At-Risk
C0614,2025-12-11,2025-01-26,16,80211.70999999999,5013.2318749999995,10,30,9.0625,20,319,0,66843.09,3.0,20520.0,20,16,80211.71,3,3,4,334,High-Value
C0615,2025-09-04,2025-05-22,8,16288.36,2036.045,4,15,8.75,118,105,1,5429.45,0.0,0.0,118,8,16288.36,1,2,2,122,At-Risk
C0616,2025-11-30,2025-05-18,15,27231.53,1815.4353333333333,6,22,12.333333333333334,31,196,0,13615.76,5.0,9472.53,31,15,27231.53,2,3,3,233,Low-Engagement
C0617,2025-12-26,2025-01-13,20,107537.02,5376.851000000001,11,38,10.0,5,347,0,98575.6,5.0,27430.88,5,20,107537.02,4,4,4,444,High-Value
C0618,2025-12-28,2025-02-24,20,59069.07,2953.4535,10,40,10.0,3,307,0,49224.22,6.0,18274.68,3,20,59069.07,4,4,4,444,High-Value
C0619,2025-12-14,2025-03-11,14,31341.45,2238.675,7,23,14.642857142857142,17,278,0,18282.51,2.0,5519.79,17,14,31341.45,3,3,3,333,High-Value
C0620,2025-12-04,2025-06-07,4,6632.0,1658.0,4,5,16.25,27,180,0,2210.67,2.0,3005.5600000000004,27,4,6632.0,2,1,1,211,At-Risk
C0621,2025-12-26,2025-04-20,11,34234.83,3112.2572727272727,8,23,11.818181818181818,5,250,0,22823.22,4.0,10610.789999999999,5,11,34234.83,4,2,3,423,Repeat
C0622,2025-12-09,2025-01-20,12,30556.88,2546.4066666666668,8,19,13.333333333333334,22,323,0,20371.25,5.0,14203.470000000001,22,12,30556.88,2,3,3,233,Low-Engagement
C0623,2025-12-07,2025-03-17,18,49857.79,2769.8772222222224,9,33,9.166666666666666,24,265,0,37393.34,6.0,18510.5,24,18,49857.79,2,4,3,243,Low-Engagement
C0624,2025-12-23,2025-02-24,12,37464.28,3122.023333333333,10,19,10.416666666666666,8,302,0,31220.23,4.0,13608.75,8,12,37464.28,3,3,3,333,High-Value
C0625,2025-10-14,2025-04-02,7,12850.89,1835.8414285714284,5,10,15.714285714285714,78,195,0,5354.54,1.0,183.03,78,7,12850.89,1,1,2,112,At-Risk
C0626,2025-12-13,2025-04-14,13,34739.11,2672.2392307692307,7,26,11.153846153846153,18,243,0,20264.48,4.0,6024.860000000001,18,13,34739.11,3,3,3,333,High-Value
C0627,2025-12-28,2025-02-17,20,59402.29,2970.1145,10,32,9.0,3,314,0,49501.91,4.0,12238.17,3,20,59402.29,4,4,4,444,High-Value
C0628,2025-08-25,2025-04-06,9,14363.46,1595.9399999999998,5,11,10.555555555555555,128,141,1,5984.78,0.0,0.0,128,9,14363.46,1,2,2,122,At-Risk
C0629,2025-12-22,2025-04-01,17,95966.48,5645.087058823529,8,36,11.470588235294118,9,265,0,63977.65,5.0,36228.55,9,17,95966.48,3,4,4,344,High-Value
C0630,2025-12-31,2025-02-24,23,65005.689999999995,2826.3343478260867,10,38,11.304347826086957,0,310,0,54171.41,9.0,24140.1,0,23,65005.69,4,4,4,444,High-Value
C0631,2025-12-31,2025-02-23,7,11926.25,1703.75,5,9,12.142857142857142,0,311,0,4969.27,2.0,3321.36,0,7,11926.25,4,1,1,411,Low-Engagement
C0632,2025-11-16,2025-02-04,14,26277.07,1876.9335714285714,7,28,14.642857142857142,45,285,0,15328.29,2.0,4505.77,45,14,26277.07,1,3,3,133,Low-Engagement
C0633,2025-11-28,2025-04-07,11,16526.25,1502.3863636363637,4,20,12.272727272727273,33,235,0,5508.75,4.0,6222.360000000001,33,11,16526.25,2,3,2,232,Low-Engagement
C0634,2025-05-31,2025-03-31,3,4367.16,1455.72,2,7,11.666666666666666,214,61,1,727.86,0.0,0.0,214,3,4367.16,1,1,1,111,At-Risk
C0635,2025-11-23,2025-02-23,16,94637.87,5914.866875,8,34,7.1875,38,273,0,63091.91,3.0,18902.15,38,16,94637.87,2,3,4,234,Low-Engagement
C0636,2025-12-14,2025-07-10,10,21200.45,2120.045,5,15,12.5,17,157,0,8833.52,3.0,9213.05,17,10,21200.45,3,2,2,322,Repeat
C0637,2025-12-14,2025-02-23,7,11298.86,1614.1228571428571,5,13,10.0,17,294,0,4707.86,3.0,3946.89,17,7,11298.86,3,1,1,311,Low-Engagement
