customer_id,first_purchase_date,last_purchase_date,total_transactions,total_spend,avg_order_value,quantity_total,discount_usage_rate,active_months,customer_lifespan_days,days_since_last_purchase,churn_label,clv_proxy,transactions_last_90_days,spend_last_90_days
C0737,2025-04-25,2025-12-30,16,52314.11,3269.63,29,8.4375,8,249,1,0,34876.05,6,22639.81
C0738,2025-09-04,2025-11-05,2,5146.0,2573.0,4,10.0,2,62,56,0,857.67,1,2829.84
C0739,2025-04-03,2025-12-29,13,36679.66,2821.51,24,10.7692,7,270,2,0,21396.45,4,11377.37
C0740,2025-03-08,2025-12-13,14,41060.46,2932.89,26,11.0714,10,280,18,0,34217.05,4,9451.98
C0741,2025-05-13,2025-11-24,14,39833.1,2845.22,32,8.9286,7,195,37,0,23235.96,7,19555.89
C0742,2025-05-31,2025-12-29,16,57831.83,3614.49,30,11.5625,7,212,2,0,33735.24,9,32034.15
C0743,2025-03-28,2025-12-18,9,10914.75,1212.75,17,11.1111,6,265,13,0,5457.38,6,7354.71
C0744,2025-03-12,2025-08-22,9,19249.61,2138.85,19,18.3333,6,163,131,1,9624.82,0,0.0
C0745,2025-03-31,2025-11-12,13,35954.1,2765.7,18,11.1538,6,226,49,0,17977.05,5,13693.14
C0746,2025-04-27,2025-12-12,5,11386.2,2277.24,11,6.0,5,229,19,0,4744.25,2,5870.98
C0747,2025-04-01,2025-12-21,12,35445.63,2953.8,22,12.5,7,264,10,0,20676.6,2,5409.14
C0748,2025-03-22,2025-11-18,8,10532.77,1316.6,14,13.75,6,241,43,0,5266.4,2,3540.45
C0749,2025-01-17,2025-12-28,13,19686.46,1514.34,19,13.4615,9,345,3,0,14764.81,1,2136.32
C0750,2025-07-19,2025-11-06,2,3560.75,1780.38,4,20.0,2,110,55,0,593.46,1,1500.14
C0751,2025-04-19,2025-12-23,14,69628.25,4973.45,26,12.5,8,248,8,0,46418.87,4,23807.33
C0752,2025-04-04,2025-11-10,11,22432.94,2039.36,17,12.2727,6,220,51,0,11216.48,1,2944.36
C0753,2025-01-17,2025-11-27,6,9267.08,1544.51,9,9.1667,4,314,34,0,3089.02,2,3500.76
C0754,2025-03-05,2025-12-23,14,38998.01,2785.57,29,8.5714,8,293,8,0,25998.65,6,16313.12
C0755,2025-02-18,2025-12-24,16,92827.13,5801.7,33,10.625,8,309,7,0,61884.8,4,18261.74
C0756,2025-03-29,2025-08-26,6,8932.45,1488.74,10,13.3333,4,150,127,1,2977.48,0,0.0
C0757,2025-06-15,2025-11-30,9,16104.74,1789.42,15,8.8889,4,168,31,0,5368.26,2,4616.89
C0758,2025-09-10,2025-12-03,4,6736.5,1684.13,8,13.75,4,84,28,0,2245.51,3,5210.23
C0759,2025-04-19,2025-11-25,9,14992.12,1665.79,17,13.8889,8,220,36,0,9994.74,3,2811.26
C0760,2025-03-27,2025-11-13,15,23035.29,1535.69,25,13.0,8,231,48,0,15356.9,4,5965.07
C0761,2025-02-04,2025-12-20,20,100789.47,5039.47,49,10.0,9,319,11,0,75592.05,5,30023.47
C0762,2025-05-02,2025-12-29,15,42454.36,2830.29,25,9.0,5,241,2,0,17689.31,9,24299.53
C0763,2025-03-24,2025-12-04,16,50014.26,3125.89,21,10.3125,9,255,27,0,37510.68,7,23948.24
C0764,2025-04-05,2025-08-19,7,10358.18,1479.74,13,12.8571,4,136,134,1,3452.73,0,0.0
C0765,2025-04-21,2025-12-25,25,142840.45,5713.62,51,10.8,9,248,6,0,107130.38,9,53726.16
C0766,2025-03-30,2025-10-26,6,10582.86,1763.81,10,14.1667,5,210,66,0,4409.53,1,1534.78
C0767,2025-02-05,2025-08-08,4,6285.79,1571.45,6,17.5,3,184,145,1,1571.45,0,0.0
C0768,2025-04-29,2025-12-12,8,16266.27,2033.28,14,10.0,7,227,19,0,9488.64,2,4191.1
C0769,2025-04-17,2025-12-25,17,49561.98,2915.41,32,10.5882,7,252,6,0,28911.15,7,20088.28
C0770,2025-03-18,2025-11-30,14,27284.44,1948.89,28,12.5,7,257,31,0,15915.94,6,10853.77
C0771,2025-01-30,2025-12-20,21,117658.9,5602.8,47,8.0952,10,324,11,0,98049.0,7,43079.1
C0772,2025-04-23,2025-12-25,8,17551.5,2193.94,10,16.25,6,246,6,0,8775.76,1,1587.77
C0773,2025-03-09,2025-12-16,21,109456.9,5212.23,46,9.0476,10,282,15,0,91214.02,5,25950.17
C0774,2025-05-14,2025-12-16,9,18367.83,2040.87,17,11.6667,5,216,15,0,7653.26,2,2172.8
C0775,2025-02-21,2025-12-03,15,21800.93,1453.4,20,10.6667,7,285,28,0,12717.25,3,3737.74
C0776,2025-03-03,2025-12-30,24,114610.36,4775.43,46,9.5833,9,302,1,0,85957.74,4,18199.87
C0777,2025-03-12,2025-12-26,14,39383.27,2813.09,22,9.2857,8,289,5,0,26255.51,4,14523.19
C0778,2025-03-18,2025-09-26,9,17741.88,1971.32,9,16.6667,5,192,96,1,7392.45,0,0.0
C0779,2025-03-28,2025-07-26,5,9687.0,1937.4,8,10.0,3,120,158,1,2421.75,0,0.0
C0780,2025-02-06,2025-10-22,10,14733.98,1473.4,14,11.5,7,258,70,0,8594.83,2,2026.03
C0781,2025-03-30,2025-09-08,10,17222.36,1722.24,13,6.0,5,162,114,1,7176.0,0,0.0
C0782,2025-03-10,2025-11-28,6,9759.29,1626.55,9,18.3333,4,263,33,0,3253.1,2,3905.55
C0783,2025-04-26,2025-10-19,7,17825.0,2546.43,12,7.8571,5,176,73,0,7427.09,1,3890.01
C0784,2025-04-21,2025-12-22,9,26702.07,2966.9,16,11.6667,6,245,9,0,13351.05,5,12936.86
C0785,2025-03-08,2025-12-12,16,48277.64,3017.35,29,10.9375,9,279,19,0,36208.2,8,25296.19
C0786,2025-04-05,2025-12-10,13,23039.16,1772.24,15,13.4615,8,249,21,0,15359.41,4,7427.63
C0787,2025-04-10,2025-10-23,2,3376.02,1688.01,5,22.5,2,196,69,0,562.67,1,2612.0
C0788,2025-02-13,2025-12-29,11,28964.6,2633.15,21,11.3636,6,319,2,0,14482.33,2,6217.01
C0789,2025-01-24,2025-12-31,11,33984.58,3089.51,25,9.5455,9,341,0,0,25488.46,5,9935.3
C0790,2025-04-26,2025-12-11,8,7789.6,973.7,12,18.125,8,229,20,0,5193.07,3,3316.08
C0791,2025-04-17,2025-12-14,21,102945.55,4902.17,53,11.1905,9,241,17,0,77209.18,5,20372.29
C0792,2025-03-17,2025-12-07,7,13929.81,1989.97,11,10.7143,5,265,24,0,5804.08,1,1535.91
C0793,2025-03-02,2025-08-30,7,13508.84,1929.83,17,14.2857,3,181,123,1,3377.2,0,0.0
C0794,2025-05-04,2025-12-30,8,14162.73,1770.34,10,16.25,5,240,1,0,5901.13,4,6294.14
C0795,2025-03-13,2025-12-23,19,105317.78,5543.04,41,14.7368,9,285,8,0,78988.32,8,46691.41
C0796,2025-05-28,2025-07-17,5,5576.17,1115.23,6,14.0,3,50,167,1,1394.04,0,0.0
C0797,2025-03-06,2025-08-28,6,8817.19,1469.53,10,13.3333,5,175,125,1,3673.83,0,0.0
C0798,2025-03-05,2025-12-25,9,15785.78,1753.98,15,13.3333,8,295,6,0,10523.88,4,5733.23
C0799,2025-04-10,2025-12-26,11,17798.34,1618.03,14,11.3636,6,260,5,0,8899.16,7,12889.68
C0800,2025-04-06,2025-12-27,11,21323.56,1938.51,16,18.1818,9,265,4,0,15992.71,3,5468.64
C0801,2025-06-10,2025-11-28,6,11307.7,1884.62,10,13.3333,5,171,33,0,4711.55,2,2514.5
C0802,2025-04-19,2025-12-30,24,142260.47,5927.52,48,9.375,9,255,1,0,106695.36,8,50585.67
C0803,2025-02-07,2025-11-21,6,6363.68,1060.61,9,11.6667,6,287,40,0,3181.83,2,1829.52
C0804,2025-05-08,2025-12-29,12,19877.65,1656.47,23,7.0833,5,235,2,0,8282.35,3,4735.44
C0805,2025-01-06,2025-12-29,18,44377.23,2465.4,33,13.0556,8,357,2,0,29584.8,9,20467.87
C0806,2025-03-23,2025-12-29,6,11501.15,1916.86,11,13.3333,5,281,2,0,4792.15,1,827.72
C0807,2025-04-01,2025-09-17,5,9961.8,1992.36,7,8.0,3,169,105,1,2490.45,0,0.0
C0808,2025-05-07,2025-12-11,7,12299.88,1757.13,15,15.7143,6,218,20,0,6149.95,1,1302.01
C0809,2025-04-16,2025-12-08,6,18100.44,3016.74,10,6.6667,5,236,23,0,7541.85,3,9007.98
C0810,2025-03-15,2025-12-31,20,103257.88,5162.89,42,12.75,8,291,0,0,68838.53,6,25250.98
C0811,2025-04-23,2025-11-05,7,11858.0,1694.0,16,14.2857,4,196,56,0,3952.67,1,771.4
C0812,2025-03-15,2025-12-22,14,25739.24,1838.52,22,10.7143,7,282,9,0,15014.58,4,5889.42
C0813,2025-03-04,2025-12-29,25,124260.3,4970.41,59,12.0,9,300,2,0,93195.19,7,29800.26
C0814,2025-04-12,2025-12-27,6,8828.67,1471.44,7,13.3333,5,259,4,0,3678.6,2,3388.66
C0815,2025-04-26,2025-11-26,8,15911.2,1988.9,14,13.75,7,214,35,0,9281.53,2,3349.25
C0816,2025-04-04,2025-10-27,6,11314.17,1885.69,8,13.3333,5,206,65,0,4714.23,2,3600.94
C0817,2025-04-02,2025-12-22,14,29644.79,2117.49,24,9.6429,7,264,9,0,17292.83,5,8757.86
C0818,2025-05-17,2025-12-03,11,36085.95,3280.54,15,7.7273,6,200,28,0,18042.97,3,11185.51
C0819,2025-01-15,2025-12-07,16,88877.6,5554.85,42,6.25,9,326,24,0,66658.2,3,18361.94
C0820,2025-04-30,2025-12-17,22,68126.13,3096.64,35,10.9091,9,231,14,0,51094.56,5,15955.45
C0821,2025-04-09,2025-11-23,12,24430.22,2035.85,19,15.4167,8,228,38,0,16286.8,3,6950.2
C0822,2025-04-17,2025-12-31,27,142435.8,5275.4,66,11.6667,9,258,0,0,106826.85,5,30227.25
C0823,2025-04-16,2025-12-26,13,38620.7,2970.82,22,13.4615,7,254,5,0,22528.72,5,11979.44
C0824,2025-03-04,2025-12-29,13,40877.82,3144.45,24,7.3077,8,300,2,0,27251.9,6,19332.94
C0825,2025-05-18,2025-11-21,8,12653.15,1581.64,10,11.875,6,187,40,0,6326.56,3,4684.55
C0826,2025-05-11,2025-11-27,6,12767.18,2127.86,12,16.6667,5,200,34,0,5319.65,2,4578.66
C0827,2025-02-13,2025-12-31,13,41496.54,3192.04,30,10.7692,10,321,0,0,34580.43,3,7845.11
C0828,2025-02-09,2025-11-23,14,36881.59,2634.4,21,12.5,9,287,38,0,27661.2,3,8983.29
C0829,2025-02-10,2025-11-02,6,9349.11,1558.19,12,14.1667,6,265,59,0,4674.57,1,2210.39
C0830,2025-01-31,2025-12-01,13,37549.46,2888.42,25,10.7692,10,304,30,0,31291.22,3,7998.95
C0831,2025-06-23,2025-12-20,18,48909.55,2717.2,32,13.0556,7,180,11,0,28530.6,9,21270.16
C0832,2025-04-17,2025-12-27,15,42107.43,2807.16,25,10.3333,8,254,4,0,28071.6,6,17427.2
C0833,2025-05-08,2025-12-18,20,119843.82,5992.19,44,8.0,7,224,13,0,69908.88,8,54890.61
C0834,2025-03-06,2025-12-19,14,90098.39,6435.6,23,14.2857,8,288,12,0,60065.6,6,38478.72
C0835,2025-04-28,2025-12-14,7,10153.61,1450.52,15,7.1429,5,230,17,0,4230.68,3,3880.48
C0836,2025-04-06,2025-12-27,10,32175.31,3217.53,16,9.5,7,265,4,0,18768.93,4,9313.4
C0837,2025-03-10,2025-10-01,5,6238.12,1247.62,11,12.0,4,205,91,1,2079.37,0,0.0
C0838,2025-01-23,2025-12-07,20,58942.72,2947.14,39,14.25,9,318,24,0,44207.1,9,32849.64
C0839,2025-02-16,2025-12-21,8,12690.74,1586.34,14,10.625,7,308,10,0,7402.92,2,2752.45
C0840,2025-06-22,2025-12-26,5,8952.04,1790.41,8,13.0,5,187,5,0,3730.02,2,2288.46
C0841,2025-03-15,2025-12-22,18,97182.23,5399.01,46,9.1667,9,282,9,0,72886.64,5,29541.15
C0842,2025-03-11,2025-11-13,9,15196.5,1688.5,14,14.4444,6,247,48,0,7598.25,1,1509.07
C0843,2025-02-24,2025-12-12,13,77982.62,5998.66,25,11.1538,9,291,19,0,58486.93,4,21454.77
C0844,2025-05-10,2025-12-03,3,4408.88,1469.63,3,15.0,3,207,28,0,1102.22,1,1029.4
C0845,2025-04-04,2025-12-24,17,84671.59,4980.68,44,11.7647,7,264,7,0,49391.74,10,47367.28
C0846,2025-03-17,2025-09-14,8,19155.08,2394.38,13,10.0,5,181,108,1,7981.27,0,0.0
C0847,2025-03-29,2025-12-06,20,100469.45,5023.47,47,9.0,8,252,25,0,66979.6,6,30157.83
C0848,2025-05-17,2025-12-30,13,18533.8,1425.68,18,14.6154,7,227,1,0,10811.41,3,5206.34
C0849,2025-03-16,2025-08-12,7,7615.63,1087.95,9,15.0,5,149,141,1,3173.19,0,0.0
C0850,2025-03-27,2025-12-21,6,12414.06,2069.01,9,14.1667,5,269,10,0,5172.53,1,2246.09
C0851,2025-02-28,2025-12-17,35,203570.63,5816.3,74,10.0,11,292,14,0,186606.29,8,53481.17
C0852,2025-01-21,2025-12-16,7,10000.65,1428.66,12,12.1429,6,329,15,0,5000.31,1,685.43
C0853,2025-02-09,2025-12-31,8,24974.7,3121.84,14,12.5,6,325,0,0,12487.36,2,8154.3
C0854,2025-03-30,2025-11-07,5,8300.96,1660.19,10,10.0,4,222,54,0,2766.98,1,2434.76
C0855,2025-02-25,2025-12-06,14,39187.28,2799.09,29,11.0714,8,284,25,0,26124.84,4,12157.37
C0856,2025-05-20,2025-12-09,6,23765.37,3960.89,7,8.3333,5,203,22,0,9902.23,3,13785.5
C0857,2025-04-05,2025-12-27,25,156815.7,6272.63,53,7.8,7,266,4,0,91475.85,7,46368.1
C0858,2025-02-08,2025-11-26,13,37310.62,2870.05,20,11.1538,8,291,35,0,24873.77,3,7640.19
C0859,2025-03-20,2025-12-31,9,13475.69,1497.3,15,11.1111,5,286,0,0,5614.88,1,1534.04
C0860,2025-05-10,2025-12-30,27,149650.8,5542.62,59,8.7037,8,234,1,0,99767.16,11,62344.76
C0861,2025-05-23,2025-12-31,11,17359.17,1578.11,19,14.0909,8,222,0,0,11572.81,3,5902.09
C0862,2025-04-09,2025-12-19,13,38736.42,2979.72,22,15.0,7,254,12,0,22596.21,4,11295.87
C0863,2025-04-02,2025-09-30,6,10042.95,1673.82,8,15.8333,5,181,92,1,4184.55,0,0.0
C0864,2025-02-23,2025-12-28,18,55052.9,3058.49,29,9.4444,9,308,3,0,41289.61,8,27989.28
C0865,2025-04-23,2025-11-04,12,32399.04,2699.92,20,10.8333,8,195,57,0,21599.36,5,12817.99
C0866,2025-04-01,2025-12-12,8,12808.75,1601.09,14,15.0,6,255,19,0,6404.36,1,2272.3
C0867,2025-02-14,2025-12-16,16,93271.12,5829.44,33,11.5625,10,305,15,0,77725.87,4,21584.56
C0868,2025-03-21,2025-12-02,13,32080.91,2467.76,23,10.7692,9,256,29,0,24060.66,4,8151.3
C0869,2025-04-11,2025-11-15,7,12346.46,1763.78,12,10.0,6,218,46,0,6173.23,1,984.25
C0870,2025-01-23,2025-09-24,12,22566.29,1880.52,17,10.0,7,244,98,1,13163.64,0,0.0
C0871,2025-02-04,2025-10-03,11,29299.06,2663.55,22,9.5455,7,241,89,0,17091.11,1,2030.5
C0872,2025-05-28,2025-12-27,16,44492.02,2780.75,32,11.25,8,213,4,0,29661.33,7,21685.93
C0873,2025-03-16,2025-05-07,5,8445.28,1689.06,7,14.0,3,52,238,1,2111.32,0,0.0
C0874,2025-01-25,2025-11-16,17,55859.42,3285.85,26,9.7059,9,295,45,0,41894.59,5,16052.46
C0875,2025-02-24,2025-12-22,18,102565.24,5698.07,36,12.5,9,301,9,0,76923.94,4,24756.03
C0876,2025-04-19,2025-12-29,30,161392.51,5379.75,63,9.8333,9,254,2,0,121044.38,16,88966.84
C0877,2025-05-21,2025-12-23,9,17147.18,1905.24,12,18.8889,7,216,8,0,10002.51,3,5929.07
C0878,2025-02-04,2025-11-13,5,8180.77,1636.15,6,10.0,5,282,48,0,3408.65,1,2027.31
C0879,2025-03-08,2025-12-25,14,78360.73,5597.19,36,9.6429,7,292,6,0,45710.38,5,29851.72
C0880,2025-01-26,2025-12-20,13,39167.92,3012.92,23,10.3846,9,328,11,0,29375.97,3,8871.52
C0881,2025-02-24,2025-06-04,6,11834.38,1972.4,14,12.5,5,100,210,1,4931.0,0,0.0
C0882,2025-01-15,2025-12-28,13,23900.78,1838.52,23,11.9231,9,347,3,0,17925.57,3,6967.51
C0883,2025-05-11,2025-12-28,19,104792.79,5515.41,36,11.8421,8,231,3,0,69861.86,11,56913.87
C0884,2025-03-28,2025-12-10,13,67857.9,5219.84,30,7.6923,9,257,21,0,50893.44,4,26169.94
C0885,2025-04-06,2025-12-05,11,13657.47,1241.59,18,9.0909,5,243,26,0,5690.62,1,1115.95
C0886,2025-04-29,2025-12-24,24,131353.85,5473.08,54,9.375,9,239,7,0,98515.44,9,53024.66
C0887,2025-03-18,2025-09-18,7,11020.13,1574.3,11,10.0,3,184,104,1,2755.03,0,0.0
C0888,2025-04-18,2025-12-04,10,22478.97,2247.9,15,14.0,7,230,27,0,13112.75,5,12904.14
C0889,2025-02-20,2025-12-26,26,127742.7,4913.18,60,13.8462,10,309,5,0,106452.23,9,46947.71
C0890,2025-02-18,2025-12-28,19,61490.69,3236.35,31,9.7368,10,313,3,0,51242.21,4,19674.34
C0891,2025-03-03,2025-11-29,5,10348.6,2069.72,10,12.0,5,271,32,0,4311.92,1,2323.39
C0892,2025-03-23,2025-11-18,12,23110.24,1925.85,24,12.5,8,240,43,0,15406.8,3,5456.48
C0893,2025-01-18,2025-05-23,5,10038.98,2007.8,5,9.0,4,125,222,1,3346.33,0,0.0
C0894,2025-02-14,2025-12-12,14,37872.13,2705.15,26,11.7857,10,301,19,0,31560.08,4,9642.44
C0895,2025-04-04,2025-12-27,9,17655.21,1961.69,11,11.6667,6,267,4,0,8827.6,3,6770.42
C0896,2025-06-04,2025-12-02,8,22263.48,2782.93,12,7.5,6,181,29,0,11131.72,3,8210.64
C0897,2025-04-17,2025-12-29,14,39969.64,2854.97,25,8.9286,8,256,2,0,26646.39,7,21742.83
C0898,2025-04-14,2025-10-17,6,10351.36,1725.23,11,10.8333,5,186,75,0,4313.08,1,3000.61
C0899,2025-02-28,2025-12-28,17,101052.38,5944.26,40,9.4118,9,303,3,0,75789.32,8,51857.56
C0900,2025-04-22,2025-12-21,27,140486.05,5203.19,55,10.3704,7,243,10,0,81950.24,8,40752.07
C0901,2025-01-27,2025-12-24,17,41177.3,2422.19,29,10.8824,10,331,7,0,34314.36,5,12142.24
C0902,2025-07-14,2025-12-25,7,39341.0,5620.14,16,12.8571,5,164,6,0,16392.08,1,7674.3
C0903,2025-02-02,2025-12-12,18,59515.38,3306.41,31,8.3333,9,313,19,0,44636.53,3,11093.78
C0904,2025-04-22,2025-12-29,8,12638.42,1579.8,12,13.125,5,251,2,0,5266.0,3,5090.53
C0905,2025-02-03,2025-12-22,14,31098.61,2221.33,25,14.6429,8,322,9,0,20732.41,7,20431.05
C0906,2025-01-15,2025-07-01,7,11760.96,1680.14,14,18.5714,5,167,183,1,4900.41,0,0.0
C0907,2025-03-14,2025-09-30,15,32075.03,2138.34,26,14.6667,5,200,92,1,13364.63,0,0.0
C0908,2025-03-30,2025-12-10,12,42596.96,3549.75,20,6.6667,7,255,21,0,24848.25,5,17512.64
C0909,2025-03-10,2025-12-07,18,47004.87,2611.38,30,11.1111,9,272,24,0,35253.63,6,16192.61
C0910,2025-05-16,2025-12-27,14,43297.66,3092.69,26,10.7143,8,225,4,0,28865.11,3,9891.41
C0911,2025-06-23,2025-12-31,9,12470.96,1385.66,14,12.7778,7,191,0,0,7274.72,5,5225.48
C0912,2025-04-20,2025-10-24,8,27438.42,3429.8,10,13.125,6,187,68,0,13719.2,2,7063.46
C0913,2025-03-24,2025-11-19,5,9236.36,1847.27,6,19.0,4,240,42,0,3078.78,1,682.86
C0914,2025-04-25,2025-12-17,10,30074.86,3007.49,16,13.0,8,236,14,0,20049.93,4,13964.2
C0915,2025-02-06,2025-11-23,3,1514.26,504.75,4,15.0,3,290,38,0,378.56,1,243.99
C0916,2025-03-26,2025-12-20,18,53387.07,2965.95,27,10.0,9,269,11,0,40040.32,6,19232.54
C0917,2025-03-29,2025-12-24,19,55213.54,2905.98,37,11.5789,9,270,7,0,41410.22,4,12835.56
C0918,2025-03-08,2025-12-10,8,15528.49,1941.06,13,11.875,7,277,21,0,9058.28,3,6984.85
C0919,2025-05-03,2025-12-30,4,6954.77,1738.69,5,10.0,3,241,1,0,1738.69,2,2163.36
C0920,2025-04-09,2025-11-23,19,111692.27,5878.54,41,9.7368,6,228,38,0,55846.13,3,19904.43
C0921,2025-05-06,2025-11-06,9,14057.33,1561.93,18,12.7778,5,184,55,0,5857.24,3,4937.87
C0922,2025-04-01,2025-12-29,12,37110.47,3092.54,18,7.0833,7,272,2,0,21647.78,5,14698.56
C0923,2025-03-01,2025-12-14,7,8378.66,1196.95,9,13.5714,6,288,17,0,4189.32,2,1149.08
C0924,2025-02-10,2025-12-01,5,10961.51,2192.3,9,10.0,5,294,30,0,4567.29,1,2736.35
C0925,2025-04-11,2025-11-17,10,30096.63,3009.66,20,7.0,6,220,44,0,15048.3,1,1356.11
C0926,2025-01-13,2025-12-29,17,84281.73,4957.75,37,8.5294,10,350,2,0,70234.79,6,30779.92
C0927,2025-05-10,2025-12-01,10,30859.0,3085.9,17,11.0,6,205,30,0,15429.5,4,11480.6
C0928,2025-04-24,2025-11-21,6,6309.45,1051.58,9,9.1667,4,211,40,0,2103.16,2,1966.99
C0929,2025-03-27,2025-12-10,9,13428.86,1492.1,10,8.8889,6,258,21,0,6714.45,3,5254.49
C0930,2025-02-12,2025-12-27,11,32370.93,2942.81,16,11.8182,7,318,4,0,18883.03,4,11417.73
C0931,2025-03-27,2025-12-20,23,137545.4,5980.23,54,12.3913,10,268,11,0,114621.07,8,47694.44
C0932,2025-04-28,2025-11-28,7,18687.75,2669.68,12,12.1429,6,214,33,0,9343.88,2,5926.44
C0933,2025-02-27,2025-08-22,10,19789.38,1978.94,12,9.5,5,176,131,1,8245.58,0,0.0
C0934,2025-04-19,2025-12-30,10,20295.27,2029.53,17,12.5,6,255,1,0,10147.65,5,9854.96
C0935,2025-02-19,2025-12-01,14,76470.5,5462.18,32,8.9286,8,285,30,0,50980.35,3,21928.37
C0936,2025-04-06,2025-12-11,14,33065.8,2361.84,22,7.1429,7,249,20,0,19288.36,8,19980.38
C0937,2025-02-24,2025-12-10,20,104968.21,5248.41,47,11.5,9,289,21,0,78726.15,3,17593.92
C0938,2025-02-12,2025-11-11,9,17304.68,1922.74,14,16.6667,7,272,50,0,10094.39,3,5198.02
C0939,2025-05-06,2025-12-21,21,108303.64,5157.32,43,8.8095,7,229,10,0,63177.17,9,53053.6
C0940,2025-03-14,2025-12-10,8,12602.16,1575.27,15,14.375,6,271,21,0,6301.08,4,6190.77
C0941,2025-01-30,2025-09-23,9,17642.91,1960.32,17,12.7778,6,236,99,1,8821.44,0,0.0
C0942,2025-03-15,2025-10-11,8,13299.57,1662.45,13,8.75,6,210,81,0,6649.8,1,2372.64
C0943,2025-04-12,2025-12-25,8,14049.25,1756.16,10,10.625,5,257,6,0,5853.87,3,4890.02
C0944,2025-04-09,2025-10-14,4,9296.9,2324.22,5,12.5,4,188,78,0,3098.96,1,3225.57
C0945,2025-04-03,2025-12-27,13,34402.08,2646.31,25,15.0,5,268,4,0,14334.18,8,19848.32
C0946,2025-05-04,2025-12-10,19,94906.2,4995.06,37,10.5263,8,220,21,0,63270.76,7,39983.2
C0947,2025-05-09,2025-12-30,30,157987.87,5266.26,59,11.0,8,235,1,0,105325.2,12,63908.54
C0948,2025-03-26,2025-10-16,7,9351.5,1335.93,14,13.5714,5,204,76,0,3896.46,2,2720.78
C0949,2025-05-16,2025-12-27,8,14175.02,1771.88,15,13.125,4,225,4,0,4725.01,4,7803.65
C0950,2025-09-22,2025-11-19,3,5776.46,1925.49,3,10.0,2,58,42,0,962.75,2,4815.3
C0951,2025-05-13,2025-12-06,5,9550.72,1910.14,8,10.0,4,207,25,0,3183.57,1,2720.24
C0952,2025-05-21,2025-09-14,5,7061.14,1412.23,8,14.0,3,116,108,1,1765.29,0,0.0
C0953,2025-04-16,2025-12-17,14,74934.88,5352.49,30,15.3571,7,245,14,0,43712.0,5,26003.9
C0954,2025-03-07,2025-10-22,9,14344.33,1593.81,10,16.1111,5,229,70,0,5976.79,1,2218.94
C0955,2025-02-04,2025-10-13,7,25074.46,3582.07,16,8.5714,6,251,79,0,12537.25,1,3916.97
C0956,2025-03-18,2025-12-22,15,45960.58,3064.04,31,9.6667,8,279,9,0,30640.4,8,25538.94
C0957,2025-03-27,2025-12-18,12,19746.65,1645.55,15,11.25,7,266,13,0,11518.85,3,6827.04
C0958,2025-04-23,2025-12-20,28,142085.9,5074.5,58,10.3571,9,241,11,0,106564.5,6,30692.68
C0959,2025-04-29,2025-12-27,19,106264.89,5592.89,44,8.6842,7,242,4,0,61987.86,4,18176.95
C0960,2025-08-13,2025-08-14,2,5802.02,2901.01,3,2.5,1,1,139,1,483.5,0,0.0
C0961,2025-02-18,2025-12-26,25,136413.51,5456.54,59,11.8,10,311,5,0,113677.92,10,53224.51
C0962,2025-02-01,2025-11-24,6,11357.16,1892.86,9,15.0,5,296,37,0,4732.15,3,5250.86
C0963,2025-02-22,2025-12-31,19,55607.64,2926.72,42,9.2105,9,312,0,0,41705.76,10,30176.49
C0964,2025-04-17,2025-12-09,17,46315.85,2724.46,31,9.4118,8,236,22,0,30877.21,8,21343.56
C0965,2025-03-14,2025-11-23,10,26578.81,2657.88,22,9.0,7,254,38,0,15504.3,3,7596.98
C0966,2025-04-28,2025-12-09,15,40468.37,2697.89,24,8.6667,7,225,22,0,23606.54,5,9975.58
C0967,2025-03-24,2025-12-12,12,21202.44,1766.87,22,15.0,8,263,19,0,14134.96,6,11664.68
C0968,2025-02-27,2025-11-24,17,46743.29,2749.61,31,10.2941,9,270,37,0,35057.53,3,7745.11
C0969,2025-02-20,2025-11-25,9,13755.93,1528.44,17,10.0,7,278,36,0,8024.31,4,6313.52
C0970,2025-03-21,2025-12-09,10,29912.8,2991.28,22,17.0,6,263,22,0,14956.4,4,11996.34
C0971,2025-02-08,2025-12-17,12,18846.77,1570.56,23,14.5833,9,312,14,0,14135.04,2,3212.39
C0972,2025-01-06,2025-09-18,8,10847.65,1355.96,14,14.375,6,255,104,1,5423.84,0,0.0
C0973,2025-05-07,2025-12-30,6,9704.71,1617.45,10,13.3333,4,237,1,0,3234.9,3,4516.76
C0974,2025-02-10,2025-12-15,15,42947.23,2863.15,28,8.3333,8,308,16,0,28631.5,8,23482.45
C0975,2025-04-23,2025-12-31,17,91218.5,5365.79,40,10.8824,7,252,0,0,53210.75,7,35549.59
C0976,2025-02-14,2025-12-05,21,61985.18,2951.68,30,12.1429,9,294,26,0,46488.96,7,21473.23
C0977,2025-02-02,2025-12-25,7,8370.42,1195.77,10,14.2857,5,326,6,0,3487.66,3,4303.75
C0978,2025-04-21,2025-11-29,13,79521.78,6117.06,23,7.3077,7,222,32,0,46387.71,5,27845.59
C0979,2025-03-25,2025-11-25,16,54559.16,3409.95,27,11.5625,6,245,36,0,27279.6,5,13775.53
C0980,2025-03-24,2025-12-21,6,10611.25,1768.54,7,15.0,4,272,10,0,3537.08,3,5586.48
C0981,2025-02-06,2025-12-31,12,37782.38,3148.53,17,10.8333,8,328,0,0,25188.24,1,1745.8
C0982,2025-04-29,2025-12-01,8,15284.83,1910.6,11,11.25,7,216,30,0,8916.13,2,3088.1
